item_identifier,item_weight,item_visibility,item_type,item_mrp,outlet_identifier,outlet_establishment_year,outlet_age_category,item_fat_content_0,item_fat_content_1,item_fat_content_2,outlet_size_0,outlet_size_1,outlet_size_2,outlet_location_type_0,outlet_location_type_1,outlet_location_type_2,new_item_type_0,new_item_type_1,new_item_type_2,outlet_type_0,outlet_type_1,outlet_type_2,outlet_type_3,outlet_0,outlet_1,outlet_2,outlet_3,outlet_4,outlet_5,outlet_6,outlet_7,outlet_8,outlet_9,outlet_age_0,outlet_age_1,outlet_age_2,item_outlet_sales
FDA58,9.395,0.322073931,Snack Foods,236.9932,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,65.13430433
FDJ02,17.2,0.159088447,Canned,147.0418,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,48.52080791
FDP21,7.42,0.160765979,Snack Foods,188.9872,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,49.57956837
FDN57,18.25,0.232860349,Snack Foods,142.0154,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,46.12191453
FDV26,12.85764518,0.275302817,Dairy,193.3794,OUT027,1985,old outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,91.58828637
FDZ21,17.6,0.198198991,Snack Foods,94.641,OUT049,1999,Moderate outlet,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,52.91208747
FDG21,12.85764518,0.381564461,Seafood,148.705,OUT027,1985,old outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,42.39882074
FDF26,6.825,0.216390224,Canned,155.1998,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,49.60641894
FDC39,7.405,0.398826965,Dairy,208.9296,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,51.96618901
FDQ24,15.7,0.271968355,Baking Goods,250.5724,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,63.45674432
FDC41,15.6,0.342891461,Frozen Foods,75.667,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36.07823444
NCO14,9.6,0.222750455,Household,44.2086,OUT010,1998,Moderate outlet,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.678966986
FDE05,12.85764518,0.179713344,Frozen Foods,144.0102,OUT027,1985,old outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,73.45050987
FDW52,12.85764518,0.193237768,Frozen Foods,163.1526,OUT027,1985,old outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,62.82405909
FDL36,12.85764518,0.275149209,Baking Goods,88.183,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,37.92265813
FDS04,10.195,0.382929766,Frozen Foods,139.0838,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,60.4365684
NCC18,19.1,0.421361631,Household,172.4422,OUT049,1999,Moderate outlet,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,60.17712356
FDN01,8.895,0.269617685,Breakfast,175.937,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23.00675988
FDY02,8.945,0.383016073,Dairy,262.291,OUT010,1998,Moderate outlet,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,36.26230826
FDV15,10.3,0.38340483,Meat,103.7648,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,52.95611013
FDC34,16,0.416064241,Snack Foods,155.2972,OUT045,2002,Moderate outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,62.4093743
FDX10,6.385,0.35271842,Snack Foods,34.3874,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.7018121
NCF19,13,0.187295264,Household,47.9034,OUT013,1987,old outlet,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24.15037888
FDE17,20.1,0.234016064,Frozen Foods,150.9366,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,58.95881444
FDJ08,11.1,0.33335107,Fruits and Vegetables,189.2846,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,60.25452182
NCN53,5.175,0.174155683,Health and Hygiene,35.4874,OUT013,1987,old outlet,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.7018121
FDC16,11.5,0.257161484,Dairy,88.254,OUT046,1997,Moderate outlet,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,36.03206905
FDO15,16.75,0.092743954,Meat,73.7038,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,37.47228576
FDQ23,12.85764518,0.156227594,Breads,102.3332,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,44.13763473
DRF37,17.25,0.290279965,Soft Drinks,261.591,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,58.47121514
FDN40,5.88,0.294007551,Frozen Foods,155.3998,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,46.40255596
FDN24,12.85764518,0.335736397,Baking Goods,54.2956,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,36.19798889
FDF16,7.3,0.294312033,Frozen Foods,147.6076,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,57.02426852
FDH27,7.075,0.241738812,Dairy,143.0128,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33.91905659
FDY52,6.365,0.257161484,Frozen Foods,59.7536,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,31.30587165
NCH55,12.85764518,0.185753638,Household,125.202,OUT027,1985,old outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,52.75456378
NCH18,9.3,0.211312056,Household,247.0802,OUT035,2004,New outlet,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,35.04855204
DRC01,5.92,0.138506411,Soft Drinks,50.3692,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24.3152298
NCO14,9.6,0.172157681,Household,42.6086,OUT035,2004,New outlet,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.56831016
DRG39,14.15,0.205380123,Dairy,52.0982,OUT046,1997,Moderate outlet,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,24.0536941
DRK13,11.8,0.339222258,Soft Drinks,198.2084,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,61.39836806
FDD41,6.765,0.295697597,Frozen Foods,106.1306,OUT045,2002,Moderate outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40.89608294
FDQ19,12.85764518,0.119564058,Fruits and Vegetables,242.6512,OUT027,1985,old outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,110.0797892
FDX58,13.15,0.27065001,Snack Foods,181.695,OUT010,1998,Moderate outlet,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,23.43682999
FDK40,12.85764518,0.147457085,Frozen Foods,263.191,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,81.08498628
FDI52,18.7,0.324453756,Frozen Foods,122.9072,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22.13659414
FDT28,13.3,0.252018396,Frozen Foods,149.9708,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,45.8976165
FDH52,9.42,0.210122429,Frozen Foods,61.5194,OUT017,2007,New outlet,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29.4426833
FDZ38,17.6,0.08944841,Dairy,170.4422,OUT046,1997,Moderate outlet,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,52.52689978
FDF12,8.235,0.287913355,Baking Goods,149.3076,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,43.8349039
NCE06,12.85764518,0.301732019,Household,162.6894,OUT027,1985,old outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,50.87858489
FDO45,13.15,0.194966107,Snack Foods,89.6856,OUT049,1999,Moderate outlet,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,26.51574627
NCS18,12.65,0.205661674,Household,106.3938,OUT045,2002,Moderate outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,61.25179997
NCE54,20.7,0.164177983,Household,73.2354,OUT045,2002,Moderate outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38.79056586
FDB50,13,0.392339277,Canned,76.7986,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,51.46408845
FDZ20,16.1,0.185409107,Fruits and Vegetables,256.1356,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,79.73951342
FDB11,16,0.246923938,Starchy Foods,226.2404,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,68.74480635
FDU22,12.35,0.257161484,Snack Foods,118.9124,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,56.5670823
FDY48,14,0.154374732,Baking Goods,103.1332,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,44.13763473
NCP30,20.5,0.18100413,Household,40.0822,OUT035,2004,New outlet,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,35.45462452
FDD08,8.3,0.188009776,Fruits and Vegetables,38.0506,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,23.05012798
NCG42,19.2,0.203204156,Household,130.131,OUT049,1999,Moderate outlet,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,32.22806231
NCT30,9.1,0.28416027,Household,46.9718,OUT017,2007,New outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29.17005999
FDT37,14.15,0.187725377,Canned,255.5014,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,73.17806639
FDU04,7.93,0.074545704,Frozen Foods,122.1414,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,54.07581345
NCH30,17.1,0.259140991,Household,114.386,OUT046,1997,Moderate outlet,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,35.28520937
DRG37,16.2,0.139148503,Soft Drinks,154.6972,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41.39769559
FDS13,6.465,0.352854243,Canned,264.7884,OUT046,1997,Moderate outlet,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,60.9084362
FDQ47,7.155,0.410939772,Breads,34.3874,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.89325395
FDY26,20.6,0.174656108,Dairy,212.6244,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,59.99428973
FDB14,20.25,0.321157863,Canned,94.612,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.54376636
FDV45,12.85764518,0.280842039,Snack Foods,189.5556,OUT019,1985,old outlet,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,33.56387344
FDR23,15.85,0.286567072,Breads,177.437,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,75.13976311
NCS29,9,0.263604983,Health and Hygiene,266.6884,OUT013,1987,old outlet,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,63.04622114
FDK33,12.85764518,0.105739505,Snack Foods,213.456,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,65.27725484
FDW24,12.85764518,0.193172123,Baking Goods,50.0034,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,44.64010977
FDR08,18.7,0.194514177,Fruits and Vegetables,111.1886,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,48.32143003
FDB45,20.85,0.145986448,Fruits and Vegetables,104.9306,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,47.95490799
FDW32,18.35,0.306950099,Fruits and Vegetables,83.9882,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,34.67614165
FDN21,18.6,0.277202264,Snack Foods,162.2236,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,53.85373525
FDH56,9.8,0.252596791,Fruits and Vegetables,117.3492,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,28.47708553
FDQ07,15.1,0.295876253,Fruits and Vegetables,219.8456,OUT049,1999,Moderate outlet,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,78.67195688
FDU58,12.85764518,0.169915376,Snack Foods,188.7898,OUT027,1985,old outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,45.36505042
FDK36,7.09,0.084907656,Baking Goods,48.1034,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,32.69976758
NCG18,12.85764518,0.151217162,Household,102.8332,OUT027,1985,old outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,52.61555283
FDQ26,12.85764518,0.25989176,Dairy,57.2562,OUT027,1985,old outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,45.54082784
DRL47,12.85764518,0.196339494,Hard Drinks,127.5362,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,31.72837216
DRJ11,9.5,0.257161484,Hard Drinks,188.9872,OUT017,2007,New outlet,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36.38145682
FDB41,19,0.312585254,Frozen Foods,48.6718,OUT018,2009,New outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24.78978419
NCA06,20.5,0.378528213,Household,37.919,OUT046,1997,Moderate outlet,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,13.5312601
NCZ41,19.85,0.25407063,Health and Hygiene,125.2704,OUT045,2002,Moderate outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,46.12913179
NCD54,21.1,0.170801145,Household,145.7786,OUT017,2007,New outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,38.0103407
FDM34,12.85764518,0.25907712,Snack Foods,132.9626,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,57.26312077
FDL57,15.1,0.258884129,Snack Foods,260.3304,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,73.65418114
NCD30,19.7,0.163789252,Household,98.7726,OUT013,1987,old outlet,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,43.12284082
FDH17,16.2,0.129047821,Frozen Foods,97.3726,OUT046,1997,Moderate outlet,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,45.33568793
FDD57,18.1,0.149650783,Fruits and Vegetables,96.5094,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,36.50933579
FDC58,10.195,0.205214943,Snack Foods,42.5428,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29.64550556
FDX47,6.55,0.186022426,Breads,157.8288,OUT046,1997,Moderate outlet,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,50.14041085
FDC50,15.85,0.369830683,Canned,94.4094,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,37.79075284
NCS53,12.85764518,0.298903719,Health and Hygiene,157.3604,OUT027,1985,old outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,77.5982938
FDY13,12.1,0.173925651,Canned,75.267,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24.74946464
FDP44,16.5,0.282309233,Fruits and Vegetables,100.6332,OUT035,2004,New outlet,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,39.2173176
FDH60,12.85764518,0.37597888,Baking Goods,197.311,OUT019,1985,old outlet,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,19.81973764
FDR02,16.7,0.192180688,Dairy,109.1886,OUT010,1998,Moderate outlet,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14.91231706
FDK48,12.85764518,0.193519991,Baking Goods,76.7354,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,52.76087376
FDO24,11.1,0.543091978,Baking Goods,159.0604,OUT010,1998,Moderate outlet,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,28.1478596
FDE20,11.35,0.074336485,Fruits and Vegetables,168.279,OUT013,1987,old outlet,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48.75352295
FDM04,9.195,0.217072822,Frozen Foods,53.1666,OUT046,1997,Moderate outlet,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,27.73083122
NCH07,12.85764518,0.402800212,Household,160.4604,OUT019,1985,old outlet,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17.80226952
DRP35,18.85,0.301442029,Hard Drinks,127.3336,OUT046,1997,Moderate outlet,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,62.95110484
FDO11,8,0.173968092,Breads,250.3092,OUT046,1997,Moderate outlet,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,81.99541695
NCM30,19.1,0.259413581,Household,41.9796,OUT046,1997,Moderate outlet,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,26.49062476
DRF27,12.85764518,0.168165573,Dairy,152.234,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,32.74046426
NCR18,12.85764518,0.142788,Household,44.4112,OUT027,1985,old outlet,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,27.69479373
FDS48,12.85764518,0.16626705,Baking Goods,149.4708,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,56.21287041
FDO32,6.36,0.347463702,Fruits and Vegetables,46.506,OUT049,1999,Moderate outlet,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,25.54376636
NCP05,19.6,0.159466655,Health and Hygiene,151.7024,OUT017,2007,New outlet,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,53.70517294
FDF44,12.85764518,0.243800712,Fruits and Vegetables,130.9968,OUT027,1985,old outlet,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,69.48655697
FDX56,17.1,0.272138704,Fruits and Vegetables,209.0638,OUT046,1997,Moderate outlet,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,59.33030086
FDE46,12.85764518,0.125273014,Snack Foods,150.7366,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,30.1134455
FDQ09,12.85764518,0.240521723,Snack Foods,113.2834,OUT027,1985,old outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,66.15866685
NCB54,8.76,0.223631523,Health and Hygiene,126.7336,OUT013,1987,old outlet,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25.28177209
NCV18,6.775,0.324385518,Household,84.225,OUT035,2004,New outlet,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,56.23655395
NCG55,16.25,0.198007639,Household,116.1176,OUT049,1999,Moderate outlet,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,51.3215822
FDV14,19.85,0.210924309,Dairy,89.4856,OUT035,2004,New outlet,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,32.47502425
FDT31,19.75,0.11152549,Fruits and Vegetables,189.9872,OUT013,1987,old outlet,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,61.49588604
DRD12,6.96,0.278118881,Soft Drinks,91.4146,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,25.26860107
FDZ40,8.935,0.200864223,Frozen Foods,53.7298,OUT018,2009,New outlet,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24.35626819
DRI11,8.26,0.239970254,Hard Drinks,113.7834,OUT010,1998,Moderate outlet,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10.73235296
FDP23,6.71,0.188835987,Breads,218.3166,OUT045,2002,Moderate outlet,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,44.26566841
